ENSID	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_edgeR	pval_Voom	RatiosMoys_.MT2_SC._vs_.MT2_PMO.	Delta_Voom	Flags_.MT2_PMO.	Flags_.MT2_SC.	Flags_tot
ENSG00000118514	1.5941197	ALDH8A1	aldehyde dehydrogenase 8 family member A1 [Source:HGNC Symbol;Acc:HGNC:15471]	2,630540e-03	1,5941197	  40,69367	 2,168481e-05	1,5880651	  1,9329842	8,886547e-03	1,5840958	  1,9337044	 3	 3	 6
ENSG00000118729	0.5646049	CASQ2	calsequestrin 2 [Source:HGNC Symbol;Acc:HGNC:1513]	5,259707e-05	0,5646049	  64,56754	 4,837987e-09	0,5629376	  3,1080048	6,429511e-03	0,5644825	  3,1072843	 3	 3	 6
ENSG00000119547	0.4918496	ONECUT2	one cut homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8139]	3,099590e-02	0,4918496	  14,07642	 4,061262e-04	0,4902225	  0,6776524				 2	 0	 2
ENSG00000120738	0.6018385	EGR1	early growth response 1 [Source:HGNC Symbol;Acc:HGNC:3238]	4,972985e-06	0,6018385	3666,95020	 2,384128e-42	0,6003402	176,3932314	2,786108e-03	0,6003631	176,3925030	 3	 3	 6
ENSG00000122367	0.6309568	LDB3	LIM domain binding 3 [Source:HGNC Symbol;Acc:HGNC:15710]	2,376326e-03	0,6309568	  49,62835	 4,642906e-06	0,6294136	  2,3895440	2,868527e-02	0,6308746	  2,3888235	 3	 3	 6
ENSG00000122861	0.5032578	PLAU	plasminogen activator, urokinase [Source:HGNC Symbol;Acc:HGNC:9052]	5,164675e-16	0,5032578	 253,85948	 9,169589e-28	0,5019020	 12,2025460	1,666014e-04	0,5024102	 12,2018251	 3	 3	 6
ENSG00000122877	0.3395487	EGR2	early growth response 2 [Source:HGNC Symbol;Acc:HGNC:3239]	1,015320e-24	0,3395487	 295,41270	 1,306976e-52	0,3386859	 14,1758256	2,523286e-04	0,3394459	 14,1751046	 3	 3	 6
ENSG00000123095	0.5568422	BHLHE41	basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]	3,351433e-03	0,5568422	  30,90525	 1,113375e-05	0,5554913	  1,4853139	2,108655e-02	0,5588189	  1,4845935	 3	 3	 6
ENSG00000123358	0.6039453	NR4A1	nuclear receptor subfamily 4 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7980]	3,325331e-05	0,6039453	  91,04523	 9,156748e-10	0,6025290	  4,3797392	9,477957e-03	0,6034426	  4,3790186	 3	 3	 6
ENSG00000123610	0.4317402	TNFAIP6	TNF alpha induced protein 6 [Source:HGNC Symbol;Acc:HGNC:11898]	3,027635e-02	0,4317402	  12,82113	 4,928871e-04	0,4313432	  0,6146180				 2	 0	 2
ENSG00000124762	0.6639425	CDKN1A	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	1,110744e-08	0,6639425	 339,39351	 4,981351e-17	0,6622157	 16,3547787	2,544769e-03	0,6623949	 16,3540576	 3	 3	 6
ENSG00000124875	0.1548523	CXCL6	C-X-C motif chemokine ligand 6 [Source:HGNC Symbol;Acc:HGNC:10643]	3,441188e-15	0,1548523	 100,57957	 2,647116e-40	0,1545505	  4,8171026	4,170430e-03	0,1581595	  4,8163820	 3	 1	 4
ENSG00000125084	1.8671369	WNT1	Wnt family member 1 [Source:HGNC Symbol;Acc:HGNC:12774]	4,161801e-03	1,8671369	  26,33595	 2,430983e-05	1,8594003	  1,2526604	7,999359e-03	1,8462105	  1,2533806	 3	 3	 6
ENSG00000125144	2.5696241	MT1G	metallothionein 1G [Source:HGNC Symbol;Acc:HGNC:7399]	1,633440e-04	2,5696241	 864,79660	 6,589675e-85	2,5602999	 41,2615288	6,332045e-03	2,5589377	 41,2622472	 3	 3	 6
ENSG00000125148	2.0644769	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]	3,168038e-17	2,0644769	 480,48156	 1,645632e-43	2,0575459	 22,9014993	1,274773e-03	2,0564293	 22,9022185	 3	 3	 6
ENSG00000125255	1.5558364	SLC10A2	solute carrier family 10 member 2 [Source:HGNC Symbol;Acc:HGNC:10906]	2,310676e-02	1,5558364	  21,98741	 1,052029e-03	1,5506708	  1,0450173	1,649507e-02	1,5442900	  1,0457376	 3	 3	 6
ENSG00000125414	0.6015699	MYH2	myosin heavy chain 2 [Source:HGNC Symbol;Acc:HGNC:7572]				 6,760296e-03	0,6015699	  0,5832565	4,550342e-02	0,6083678	  0,5825361	 3	 1	 4
ENSG00000125730	0.3224602	C3	complement C3 [Source:HGNC Symbol;Acc:HGNC:1318]	7,443650e-70	0,3224602	2124,66462	5,086497e-153	0,3215866	101,9888107	2,648870e-05	0,3216978	101,9880856	 3	 3	 6
ENSG00000125740	0.5658517	FOSB	FosB proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:3797]	8,495296e-04	0,5658517	  41,92170	 9,209382e-07	0,5644435	  2,0154330	1,045595e-02	0,5668059	  2,0147126	 3	 3	 6
ENSG00000125869	0.6458575	LAMP5	lysosomal associated membrane protein family member 5 [Source:HGNC Symbol;Acc:HGNC:16097]	2,087077e-12	0,6458575	 881,74901	 5,580059e-26	0,6440200	 42,4882288	1,841291e-03	0,6440964	 42,4875065	 3	 3	 6
ENSG00000126759	1.5668917	CFP	complement factor properdin [Source:HGNC Symbol;Acc:HGNC:8864]				 2,529084e-02	1,5668917	  0,4681466				 1	 3	 4
ENSG00000126838	0.6516946	PZP	PZP alpha-2-macroglobulin like [Source:HGNC Symbol;Acc:HGNC:9750]				 3,572044e-02	0,6516946	  0,4102348				 2	 1	 3
ENSG00000127324	0.3325936	TSPAN8	tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]	9,193909e-03	0,3325936	  14,27904	 6,786854e-06	0,3310505	  0,6871819				 2	 0	 2
ENSG00000127743	0.6124520	IL17B	interleukin 17B [Source:HGNC Symbol;Acc:HGNC:5982]	1,047289e-02	0,6124520	  28,37471	 1,609464e-04	0,6111211	  1,3646200	3,028617e-02	0,6139196	  1,3638996	 3	 3	 6
ENSG00000128284	0.4662926	APOL3	apolipoprotein L3 [Source:HGNC Symbol;Acc:HGNC:14868]	1,644358e-02	0,4662926	  13,67523	 4,240575e-04	0,4652064	  0,6568231	2,106150e-03	0,4758521	  0,6561028	 3	 0	 3
ENSG00000128342	0.5233881	LIF	LIF interleukin 6 family cytokine [Source:HGNC Symbol;Acc:HGNC:6596]	3,953001e-09	0,5233881	 212,84782	 4,749900e-23	0,5219413	 10,2353366	9,964048e-03	0,5225006	 10,2346158	 3	 3	 6
ENSG00000128422	0.5180726	KRT17	keratin 17 [Source:HGNC Symbol;Acc:HGNC:6427]	1,422379e-22	0,5180726	 856,02498	 5,427828e-49	0,5165408	 41,1746957	2,158798e-04	0,5166830	 41,1739734	 3	 3	 6
ENSG00000128564	0.1720571	VGF	VGF nerve growth factor inducible [Source:HGNC Symbol;Acc:HGNC:12684]	3,300644e-14	0,1720571	 320,80609	 3,550089e-96	0,1715435	 15,3867035	1,681103e-03	0,1726323	 15,3859824	 3	 3	 6
ENSG00000129151	1.8535775	BBOX1	gamma-butyrobetaine hydroxylase 1 [Source:HGNC Symbol;Acc:HGNC:964]	4,147774e-02	1,8535775	  14,89076	 5,681480e-04	1,8490421	  0,7099814				 2	 3	 5
ENSG00000129170	0.5762612	CSRP3	cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]				 7,359272e-03	0,5762612	  0,4847157				 2	 0	 2
ENSG00000130176	0.6159244	CNN1	calponin 1 [Source:HGNC Symbol;Acc:HGNC:2155]	8,126520e-09	0,6159244	 196,96495	 1,494004e-15	0,6143041	  9,4812062	1,354656e-03	0,6147028	  9,4804854	 3	 3	 6
ENSG00000130208	0.6660357	APOC1	apolipoprotein C1 [Source:HGNC Symbol;Acc:HGNC:607]				 2,613799e-03	0,6660357	  0,9735194				 3	 3	 6
ENSG00000130592	0.5620517	LSP1	lymphocyte specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	4,267675e-03	0,5620517	  33,30314	 6,449250e-06	0,5606855	  1,5999855	4,449981e-02	0,5637069	  1,5992650	 3	 3	 6
ENSG00000130595	0.6282621	TNNT3	troponin T3, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11950]	2,073734e-09	0,6282621	 260,22805	 1,652997e-17	0,6265174	 12,5366449	1,281854e-03	0,6268009	 12,5359239	 3	 3	 6
ENSG00000130598	0.5962402	TNNI2	troponin I2, fast skeletal type [Source:HGNC Symbol;Acc:HGNC:11946]	1,206574e-05	0,5962402	  88,40267	 4,369268e-10	0,5945891	  4,2557173	4,751939e-03	0,5955658	  4,2549967	 3	 3	 6
ENSG00000131183	2.8039492	SLC34A1	solute carrier family 34 member 1 [Source:HGNC Symbol;Acc:HGNC:11019]				 2,550479e-27	2,8039492	  6,2075382				 1	 3	 4
ENSG00000131471	1.5069788	AOC3	amine oxidase copper containing 3 [Source:HGNC Symbol;Acc:HGNC:550]				 5,815855e-06	1,5069788	  2,4600376				 3	 3	 6
ENSG00000131981	0.5750485	LGALS3	galectin 3 [Source:HGNC Symbol;Acc:HGNC:6563]	7,907258e-08	0,5750485	 105,24101	 2,827805e-12	0,5731652	  5,0684815	9,136854e-05	0,5740713	  5,0677609	 3	 3	 6
ENSG00000132329	0.6350963	RAMP1	receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]	8,160781e-03	0,6350963	  29,38293	 2,297307e-04	0,6334967	  1,4148784	3,572116e-03	0,6359063	  1,4141580	 3	 3	 6
ENSG00000132437	1.6074506	DDC	dopa decarboxylase [Source:HGNC Symbol;Acc:HGNC:2719]	1,026347e-02	1,6074506	  35,44722	 3,979534e-05	1,6012367	  1,6839774				 3	 3	 6
ENSG00000132481	0.6331470	TRIM47	tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]	8,788497e-08	0,6331470	 152,40846	 1,871268e-12	0,6314764	  7,3391100	5,882473e-04	0,6319482	  7,3383893	 3	 3	 6
ENSG00000132530	0.4077486	XAF1	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]	4,640891e-03	0,4077486	  25,73454	 3,932826e-07	0,4068602	  1,2338698				 3	 1	 4
ENSG00000133246	1.6029254	PRAM1	PML-RARA regulated adaptor molecule 1 [Source:HGNC Symbol;Acc:HGNC:30091]				 3,029004e-02	1,6029254	  0,3908162				 1	 2	 3
ENSG00000133321	0.5215735	PLAAT4	phospholipase A and acyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:9869]	8,251186e-06	0,5215735	  63,71963	 4,249143e-10	0,5203524	  3,0611336	1,706221e-03	0,5222298	  3,0604131	 3	 3	 6
ENSG00000133392	0.6174886	MYH11	myosin heavy chain 11 [Source:HGNC Symbol;Acc:HGNC:7569]	6,650314e-07	0,6174886	 138,16588	 2,523110e-12	0,6157812	  6,6524246	3,035104e-03	0,6163450	  6,6517040	 3	 3	 6
ENSG00000133477	0.6132753	FAM83F	family with sequence similarity 83 member F [Source:HGNC Symbol;Acc:HGNC:25148]	1,257543e-02	0,6132753	  22,70150	 3,775057e-04	0,6113303	  1,0937165	1,496941e-03	0,6148127	  1,0929961	 3	 3	 6
ENSG00000133816	0.5386482	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	1,439255e-11	0,5386482	 238,25176	 1,796256e-23	0,5372311	 11,4552887	1,650233e-03	0,5377004	 11,4545678	 3	 3	 6
ENSG00000134042	1.5708260	MRO	maestro [Source:HGNC Symbol;Acc:HGNC:24121]	3,741814e-02	1,5708260	  19,84858	 2,283211e-03	1,5636571	  0,9407875	4,055836e-02	1,5562335	  0,9415078	 3	 3	 6
ENSG00000134070	0.5393219	IRAK2	interleukin 1 receptor associated kinase 2 [Source:HGNC Symbol;Acc:HGNC:6113]	6,065072e-03	0,5393219	  21,20917	 8,324803e-05	0,5374311	  1,0211966	3,832635e-04	0,5426405	  1,0204762	 3	 3	 6
ENSG00000134240	0.5536976	HMGCS2	3-hydroxy-3-methylglutaryl-CoA synthase 2 [Source:HGNC Symbol;Acc:HGNC:5008]	2,094155e-02	0,5536976	  28,78360	 8,247308e-06	0,5514769	  1,3878955				 3	 3	 6
ENSG00000134259	0.5699778	NGF	nerve growth factor [Source:HGNC Symbol;Acc:HGNC:7808]				 9,946391e-03	0,5699778	  0,4930660				 3	 0	 3
ENSG00000134321	0.6626913	RSAD2	radical S-adenosyl methionine domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30908]				 4,121762e-03	0,6626913	  0,8188373				 3	 3	 6
ENSG00000134668	0.5058335	SPOCD1	SPOC domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26338]	3,694439e-03	0,5058335	  27,16627	 4,624831e-06	0,5045849	  1,3053320	3,055585e-02	0,5092485	  1,3046116	 3	 2	 5
ENSG00000134817	0.5976958	APLNR	apelin receptor [Source:HGNC Symbol;Acc:HGNC:339]	7,579977e-03	0,5976958	 182,09871	 6,428294e-16	0,5963480	  8,7524661	2,971996e-02	0,5968195	  8,7517453	 3	 3	 6
ENSG00000135116	0.6306072	HRK	harakiri, BCL2 interacting protein [Source:HGNC Symbol;Acc:HGNC:5185]				 2,246278e-02	0,6306072	  0,4374335	2,655753e-02	0,6384127	  0,4367132	 3	 0	 3
ENSG00000135144	0.5159599	DTX1	deltex E3 ubiquitin ligase 1 [Source:HGNC Symbol;Acc:HGNC:3060]	3,368305e-11	0,5159599	 218,55312	 3,163045e-24	0,5144011	 10,5101052	2,279160e-03	0,5149627	 10,5093844	 3	 3	 6
ENSG00000135406	0.6331310	PRPH	peripherin [Source:HGNC Symbol;Acc:HGNC:9461]				 3,996958e-03	0,6331310	  0,7614427				 3	 2	 5
ENSG00000135480	0.4680406	KRT7	keratin 7 [Source:HGNC Symbol;Acc:HGNC:6445]	2,599022e-07	0,4680406	  86,61422	 8,247457e-15	0,4667516	  4,1598674	4,305293e-03	0,4684500	  4,1591468	 3	 3	 6
ENSG00000135903	1.5365810	PAX3	paired box 3 [Source:HGNC Symbol;Acc:HGNC:8617]				 7,981046e-03	1,5365810	  0,7313252				 2	 3	 5
ENSG00000135925	0.5877173	WNT10A	Wnt family member 10A [Source:HGNC Symbol;Acc:HGNC:13829]	1,127308e-04	0,5877173	  58,12268	 8,802297e-08	0,5862375	  2,7952704	2,886961e-03	0,5877823	  2,7945500	 3	 3	 6
ENSG00000136099	1.7225583	PCDH8	protocadherin 8 [Source:HGNC Symbol;Acc:HGNC:8660]	2,530475e-02	1,7225583	  24,60645	 2,689721e-04	1,7134373	  1,1664941				 3	 3	 6
ENSG00000136167	0.1939156	LCP1	lymphocyte cytosolic protein 1 [Source:HGNC Symbol;Acc:HGNC:6528]	1,605147e-15	0,1939156	 380,19880	 1,062925e-99	0,1935687	 18,2228964	3,925026e-04	0,1944409	 18,2221752	 3	 3	 6
ENSG00000136267	0.6260931	DGKB	diacylglycerol kinase beta [Source:HGNC Symbol;Acc:HGNC:2850]	1,700759e-02	0,6260931	  21,08646	 6,877342e-04	0,6238742	  1,0172323	5,965319e-04	0,6273880	  1,0165119	 3	 3	 6
ENSG00000136928	1.9595423	GABBR2	gamma-aminobutyric acid type B receptor subunit 2 [Source:HGNC Symbol;Acc:HGNC:4507]	4,013257e-02	1,9595423	  10,96217	 2,919477e-03	1,9532830	  0,5221910	2,006478e-03	1,9152170	  0,5229113	 0	 3	 3
ENSG00000137033	0.5873740	IL33	interleukin 33 [Source:HGNC Symbol;Acc:HGNC:16028]	2,238115e-03	0,5873740	  33,63735	 1,714219e-05	0,5857130	  1,6187659	3,697206e-03	0,5883804	  1,6180454	 3	 3	 6
ENSG00000137273	1.6449891	FOXF2	forkhead box F2 [Source:HGNC Symbol;Acc:HGNC:3810]				 1,981651e-02	1,6449891	  0,4101830				 1	 2	 3
ENSG00000137331	0.6456900	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	1,010596e-09	0,6456900	 486,13054	 1,074844e-21	0,6440033	 23,4115245	3,365284e-03	0,6441418	 23,4108030	 3	 3	 6
ENSG00000137558	0.6298649	PI15	peptidase inhibitor 15 [Source:HGNC Symbol;Acc:HGNC:8946]	3,291148e-02	0,6298649	 400,36916	 4,325153e-22	0,6281133	 19,2728749	4,594815e-02	0,6282963	 19,2721537	 3	 3	 6
ENSG00000137571	0.4782153	SLCO5A1	solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol;Acc:HGNC:19046]	4,417911e-05	0,4782153	  42,91843	 5,517134e-09	0,4766251	  2,0637525	8,094480e-04	0,4799166	  2,0630321	 3	 3	 6
ENSG00000137673	0.5192003	MMP7	matrix metallopeptidase 7 [Source:HGNC Symbol;Acc:HGNC:7174]	8,039309e-47	0,5192003	6082,62121	 2,766861e-71	0,5177080	292,4919975	1,388357e-05	0,5177280	292,4912638	 3	 3	 6
ENSG00000138166	0.4478334	DUSP5	dual specificity phosphatase 5 [Source:HGNC Symbol;Acc:HGNC:3071]	5,048041e-07	0,4478334	  74,07817	 6,635800e-14	0,4468392	  3,5557801	4,142149e-03	0,4489718	  3,5550596	 3	 3	 6
ENSG00000138615	0.3121728	CILP	cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]	2,336190e-20	0,3121728	 246,77138	 2,426296e-50	0,3112793	 11,8475668	1,511578e-03	0,3122635	 11,8468459	 3	 3	 6
ENSG00000138722	1.5028766	MMRN1	multimerin 1 [Source:HGNC Symbol;Acc:HGNC:7178]				 2,675550e-02	1,5028766	  0,4477195				 2	 3	 5
ENSG00000139540	1.6468123	SLC39A5	solute carrier family 39 member 5 [Source:HGNC Symbol;Acc:HGNC:20502]	4,582398e-02	1,6468123	 168,85500	 2,063070e-14	1,6401196	  8,0234040	4,812342e-02	1,6389754	  8,0241240	 3	 3	 6
ENSG00000140511	0.5525079	HAPLN3	hyaluronan and proteoglycan link protein 3 [Source:HGNC Symbol;Acc:HGNC:21446]	8,549868e-06	0,5525079	  78,49138	 1,496809e-10	0,5511607	  3,7736098	3,731390e-03	0,5525009	  3,7728893	 3	 3	 6
ENSG00000140853	0.4889033	NLRC5	NLR family CARD domain containing 5 [Source:HGNC Symbol;Acc:HGNC:29933]	3,577393e-02	0,4889033	  11,36208	 1,648104e-03	0,4877851	  0,5454340	1,619207e-02	0,4995393	  0,5447136	 2	 0	 2
ENSG00000140945	1.9130576	CDH13	cadherin 13 [Source:HGNC Symbol;Acc:HGNC:1753]	1,591316e-08	1,9130576	 103,13816	 3,931796e-14	1,9071996	  4,9129319	3,878276e-04	1,9034006	  4,9136520	 3	 3	 6
ENSG00000140968	0.5339377	IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]	6,582874e-05	0,5339377	  65,95906	 7,734701e-10	0,5328566	  3,1675825	1,737344e-02	0,5345807	  3,1668620	 3	 3	 6
ENSG00000141161	0.5613358	UNC45B	unc-45 myosin chaperone B [Source:HGNC Symbol;Acc:HGNC:14304]	7,384620e-07	0,5613358	 100,66500	 2,478092e-12	0,5596876	  4,8448186	2,433998e-03	0,5606941	  4,8440980	 3	 3	 6
ENSG00000141497	0.6480520	ZMYND15	zinc finger MYND-type containing 15 [Source:HGNC Symbol;Acc:HGNC:20997]	3,554988e-02	0,6480520	  17,98318	 2,721152e-03	0,6460841	  0,8669819	2,252659e-03	0,6497483	  0,8662615	 3	 3	 6
ENSG00000141682	0.5508764	PMAIP1	phorbol-12-myristate-13-acetate-induced protein 1 [Source:HGNC Symbol;Acc:HGNC:9108]	5,752910e-04	0,5508764	  38,72207	 1,358534e-06	0,5494957	  1,8620359	2,272140e-03	0,5522235	  1,8613154	 3	 3	 6
ENSG00000141934	0.5264800	PLPP2	phospholipid phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:9230]	4,666749e-02	0,5264800	  11,42725	 3,179176e-03	0,5253352	  0,5488373	1,512131e-02	0,5354285	  0,5481169	 2	 0	 2
ENSG00000143217	0.5995382	NECTIN4	nectin cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:19688]				 8,830255e-03	0,5995382	  0,5314533	2,755143e-03	0,6070600	  0,5307329	 3	 1	 4
ENSG00000143333	0.5334596	RGS16	regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]	6,910218e-05	0,5334596	  47,26259	 5,681749e-08	0,5319280	  2,2735701	2,203503e-04	0,5343360	  2,2728497	 3	 3	 6
ENSG00000143341	1.5709417	HMCN1	hemicentin 1 [Source:HGNC Symbol;Acc:HGNC:19194]	4,428893e-02	1,5709417	 125,07124	 6,471884e-11	1,5664206	  5,9523606				 3	 3	 6
ENSG00000143627	1.6724657	PKLR	pyruvate kinase L/R [Source:HGNC Symbol;Acc:HGNC:9020]	2,642757e-03	1,6724657	  39,22658	 7,380722e-06	1,6669903	  1,8661680	1,936586e-02	1,6616736	  1,8668882	 3	 3	 6
ENSG00000143632	0.6099184	ACTA1	actin alpha 1, skeletal muscle [Source:HGNC Symbol;Acc:HGNC:129]	1,019069e-02	0,6099184	 406,49073	 9,692244e-24	0,6085507	 19,5547951	3,018674e-02	0,6087498	 19,5540738	 3	 3	 6
ENSG00000144908	1.5081925	ALDH1L1	aldehyde dehydrogenase 1 family member L1 [Source:HGNC Symbol;Acc:HGNC:3978]				 4,426235e-03	1,5081925	  0,8210561				 3	 3	 6
ENSG00000145244	2.0205617	CORIN	corin, serine peptidase [Source:HGNC Symbol;Acc:HGNC:19012]	3,372573e-05	2,0205617	  51,54368	 1,709906e-09	2,0143164	  2,4571034	3,845404e-03	2,0048366	  2,4578236	 3	 3	 6
ENSG00000145920	0.3557929	CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	9,121156e-06	0,3557929	  40,20430	 5,415697e-12	0,3544934	  1,9307917	2,936781e-03	0,3597793	  1,9300713	 3	 1	 4
ENSG00000145936	0.6208961	KCNMB1	potassium calcium-activated channel subfamily M regulatory beta subunit 1 [Source:HGNC Symbol;Acc:HGNC:6285]	4,769335e-03	0,6208961	  43,49786	 1,038295e-05	0,6194039	  2,0927350				 3	 3	 6
ENSG00000146276	0.5590977	GABRR1	gamma-aminobutyric acid type A receptor subunit rho1 [Source:HGNC Symbol;Acc:HGNC:4090]				 9,082277e-03	0,5590977	  0,4525162	7,546042e-03	0,5696821	  0,4517958	 2	 0	 2
ENSG00000147082	1.5101078	CCNB3	cyclin B3 [Source:HGNC Symbol;Acc:HGNC:18709]				 2,427336e-02	1,5101078	  0,4629972				 1	 3	 4
ENSG00000147166	0.6269498	ITGB1BP2	integrin subunit beta 1 binding protein 2 [Source:HGNC Symbol;Acc:HGNC:6154]	3,452333e-02	0,6269498	  16,57022	 2,385150e-03	0,6249030	  0,7988802	1,563363e-03	0,6293433	  0,7981598	 3	 3	 6
ENSG00000147573	0.5546193	TRIM55	tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]	3,568097e-03	0,5546193	  32,10148	 5,284448e-06	0,5531199	  1,5434762	3,289638e-02	0,5563560	  1,5427558	 3	 3	 6
ENSG00000147647	1.6707382	DPYS	dihydropyrimidinase [Source:HGNC Symbol;Acc:HGNC:3013]	3,996039e-04	1,6707382	  79,75152	 3,225266e-09	1,6642840	  3,7912211	3,396463e-02	1,6616775	  3,7919413	 3	 3	 6
ENSG00000148671	1.5770585	ADIRF	adipogenesis regulatory factor [Source:HGNC Symbol;Acc:HGNC:24043]	4,364419e-03	1,5770585	  37,76680	 4,936243e-05	1,5715578	  1,7942328	1,572439e-02	1,5675260	  1,7949531	 3	 3	 6
ENSG00000148702	0.4395714	HABP2	hyaluronan binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4798]	1,413843e-08	0,4395714	  89,52091	 1,606842e-16	0,4383502	  4,2991225	1,907411e-03	0,4401682	  4,2984019	 3	 3	 6
ENSG00000149124	1.6843450	GLYAT	glycine-N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:13734]	1,995239e-04	1,6843450	  79,68703	 2,908921e-09	1,6775085	  3,7870911	2,220997e-02	1,6747919	  3,7878112	 3	 3	 6
ENSG00000149451	1.6262861	ADAM33	ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]	2,151492e-02	1,6262861	 468,72641	 1,936980e-24	1,6205671	 22,2800483	3,265298e-02	1,6201801	 22,2807676	 3	 3	 6
ENSG00000149972	1.5479142	CNTN5	contactin 5 [Source:HGNC Symbol;Acc:HGNC:2175]	1,437778e-02	1,5479142	  26,25104	 4,563511e-04	1,5432023	  1,2481585	1,613320e-02	1,5379971	  1,2488788	 3	 3	 6
ENSG00000150361	1.5634170	KLHL1	kelch like family member 1 [Source:HGNC Symbol;Acc:HGNC:6352]				 5,545672e-03	1,5634170	  0,6955399				 2	 3	 5
ENSG00000150551	0.6320402	LYPD1	LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]	6,462783e-18	0,6320402	 697,97205	 2,606818e-26	0,6302175	 33,6275620	6,527687e-05	0,6303213	 33,6268402	 3	 3	 6
ENSG00000151790	0.3935274	TDO2	tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]	3,760060e-13	0,3935274	 132,22179	 8,875665e-25	0,3926037	  6,3462540	4,259528e-04	0,3940397	  6,3455333	 3	 3	 6
ENSG00000152784	1.5139615	PRDM8	PR/SET domain 8 [Source:HGNC Symbol;Acc:HGNC:13993]	1,013167e-02	1,5139615	  34,06510	 1,875066e-04	1,5089851	  1,6178317	2,687540e-02	1,5054635	  1,6185520	 3	 3	 6
ENSG00000152931	1.7149233	PART1	prostate androgen-regulated transcript 1 [Source:HGNC Symbol;Acc:HGNC:17263]	2,588360e-03	1,7149233	  36,18021	 1,131387e-05	1,7080301	  1,7198824	1,136061e-02	1,7015195	  1,7206026	 3	 3	 6
ENSG00000153820	1.9126864	SPHKAP	SPHK1 interactor, AKAP domain containing [Source:HGNC Symbol;Acc:HGNC:30619]	1,030113e-02	1,9126864	  18,06554	 2,011862e-04	1,9062840	  0,8606140	1,550987e-03	1,8850738	  0,8613343	 1	 3	 4
ENSG00000154127	0.4881922	UBASH3B	ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]	1,202662e-06	0,4881922	  87,85344	 7,734938e-14	0,4870709	  4,2190203	9,102045e-03	0,4886239	  4,2182997	 3	 3	 6
ENSG00000154645	1.5273421	CHODL	chondrolectin [Source:HGNC Symbol;Acc:HGNC:17807]	1,539370e-07	1,5273421	 223,52539	 2,851575e-14	1,5234896	 10,6356838	3,225117e-03	1,5229184	 10,6364036	 3	 3	 6
ENSG00000155962	0.6167697	CLIC2	chloride intracellular channel 2 [Source:HGNC Symbol;Acc:HGNC:2063]				 2,321902e-02	0,6167697	  0,4355367	1,688050e-02	0,6251773	  0,4348163	 3	 0	 3
ENSG00000156222	1.8514260	SLC28A1	solute carrier family 28 member 1 [Source:HGNC Symbol;Acc:HGNC:11001]				 4,813166e-03	1,8514260	  0,4893862	1,919431e-02	1,8190902	  0,4901065	 0	 2	 2
ENSG00000156453	0.6193370	PCDH1	protocadherin 1 [Source:HGNC Symbol;Acc:HGNC:8655]	1,120324e-04	0,6193370	  59,83133	 3,785603e-07	0,6175976	  2,8815817	2,823706e-04	0,6188853	  2,8808612	 3	 3	 6
