ENSID	RatiosMoys_.d42._vs_.d22.	Symbol	Description	pval_DEseq2	RatiosMoys_.d42._vs_.d22.	Delta_DEseq2	pval_edgeR	RatiosMoys_.d42._vs_.d22.	Delta_edgeR	pval_Voom	RatiosMoys_.d42._vs_.d22.	Delta_Voom	Flags_.d22.	Flags_.d42.	Flags_tot
ENSG00000102287	2.784054e+00	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon [Source:HGNC Symbol;Acc:HGNC:4085]	 1,736809e-10	2,784054e+00	8,961574e+01	 1,949944e-22	2,808663e+00	   4,3142513	1,764768e-03	2,794080e+00	   4,3184474	 3	 3	 6
ENSG00000102349	3.185364e+00	KLF8	KLF transcription factor 8 [Source:HGNC Symbol;Acc:HGNC:6351]	 1,172342e-28	3,185364e+00	2,057152e+02	 1,887394e-49	3,223461e+00	   9,9150554	4,535336e-06	3,213616e+00	   9,9192512	 3	 3	 6
ENSG00000102359	2.238982e+00	SRPX2	sushi repeat containing protein X-linked 2 [Source:HGNC Symbol;Acc:HGNC:30668]	 1,380141e-37	2,238982e+00	4,097126e+02	 4,969755e-57	2,265941e+00	  19,8330967	1,079967e-07	2,264456e+00	  19,8372919	 3	 3	 6
ENSG00000102384	2.115037e+00	CENPI	centromere protein I [Source:HGNC Symbol;Acc:HGNC:3968]	 1,709476e-08	2,115037e+00	7,679690e+01	 7,108943e-15	2,141831e+00	   3,7244177	3,530760e-05	2,135554e+00	   3,7286138	 3	 3	 6
ENSG00000102385	5.143439e+00	DRP2	dystrophin related protein 2 [Source:HGNC Symbol;Acc:HGNC:3032]	 2,739646e-34	5,143439e+00	1,797050e+02	 4,719989e-62	5,196665e+00	   8,6389864	5,318451e-06	5,154849e+00	   8,6431824	 3	 3	 6
ENSG00000102401	6.403520e-01	ARMCX3	armadillo repeat containing X-linked 3 [Source:HGNC Symbol;Acc:HGNC:24065]	 1,334267e-33	6,403520e-01	1,158143e+03	 1,702191e-42	6,480386e-01	  53,6923778	2,834596e-06	6,481162e-01	  53,6881799	 3	 3	 6
ENSG00000102452	7.130069e+00	NALCN	sodium leak channel, non-selective [Source:HGNC Symbol;Acc:HGNC:19082]	 1,992306e-11	7,130069e+00	4,484495e+01	 3,983298e-24	7,210617e+00	   2,1541497	5,708168e-07	6,855883e+00	   2,1583460	 0	 3	 3
ENSG00000102468	1.778183e+00	HTR2A	5-hydroxytryptamine receptor 2A [Source:HGNC Symbol;Acc:HGNC:5293]				 4,969641e-03	1,778183e+00	   0,5151569	3,104361e-02	1,759591e+00	   0,5193533	 1	 2	 3
ENSG00000102471	6.153839e-01	NDFIP2	Nedd4 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18537]	 3,992450e-19	6,153839e-01	3,555832e+02	 2,758321e-26	6,227942e-01	  16,5227002	1,615329e-06	6,230769e-01	  16,5185033	 3	 3	 6
ENSG00000102547	1.771822e+00	CAB39L	calcium binding protein 39 like [Source:HGNC Symbol;Acc:HGNC:20290]	 6,978110e-14	1,771822e+00	2,259397e+02	 5,291875e-25	1,792537e+00	  10,9976454	4,761539e-04	1,791600e+00	  11,0018411	 3	 3	 6
ENSG00000102683	3.161638e+00	SGCG	sarcoglycan gamma [Source:HGNC Symbol;Acc:HGNC:10809]	 2,006692e-25	3,161638e+00	1,947957e+02	 6,365865e-47	3,196020e+00	   9,3888205	6,248431e-05	3,185892e+00	   9,3930164	 3	 3	 6
ENSG00000102755	3.267442e-01	FLT1	fms related receptor tyrosine kinase 1 [Source:HGNC Symbol;Acc:HGNC:3763]	 1,153790e-15	3,267442e-01	1,385528e+02	 3,161130e-33	3,298465e-01	   6,5477759	1,718921e-03	3,317620e-01	   6,5435793	 3	 3	 6
ENSG00000102802	7.329800e+00	MEDAG	mesenteric estrogen dependent adipogenesis [Source:HGNC Symbol;Acc:HGNC:25926]	 4,666026e-10	7,329800e+00	4,345187e+01	 7,147613e-24	7,460126e+00	   2,0880615	2,694004e-03	7,065380e+00	   2,0922578	 0	 3	 3
ENSG00000102804	2.253151e+00	TSC22D1	TSC22 domain family member 1 [Source:HGNC Symbol;Acc:HGNC:16826]	4,294000e-173	2,253151e+00	6,701375e+03	1,061783e-200	2,279354e+00	 324,2740295	5,267230e-07	2,279261e+00	 324,2782069	 3	 3	 6
ENSG00000102879	2.428059e+00	CORO1A	coronin 1A [Source:HGNC Symbol;Acc:HGNC:2252]	 2,694444e-04	2,428059e+00	3,026479e+01	 6,937548e-09	2,463474e+00	   1,4657027	4,234514e-03	2,436499e+00	   1,4698990	 1	 3	 4
ENSG00000102882	5.621143e-01	MAPK3	mitogen-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6877]	 1,496485e-46	5,621143e-01	1,131297e+03	 9,852833e-64	5,684407e-01	  52,8564792	2,229855e-05	5,685515e-01	  52,8522811	 3	 3	 6
ENSG00000102890	5.629602e-01	ELMO3	engulfment and cell motility 3 [Source:HGNC Symbol;Acc:HGNC:17289]	 8,730969e-09	5,629602e-01	1,076405e+02	 1,973769e-13	5,693195e-01	   5,0282206	3,275701e-05	5,704783e-01	   5,0240240	 3	 3	 6
ENSG00000102981	1.994979e+00	PARD6A	par-6 family cell polarity regulator alpha [Source:HGNC Symbol;Acc:HGNC:15943]	 9,895899e-04	1,994979e+00	3,029306e+01	 3,892258e-07	2,020226e+00	   1,4694254	6,253231e-03	2,007935e+00	   1,4736217	 3	 3	 6
ENSG00000102984	1.631182e+00	ZNF821	zinc finger protein 821 [Source:HGNC Symbol;Acc:HGNC:28043]	 1,068254e-12	1,631182e+00	2,068425e+02	 6,343731e-20	1,650968e+00	  10,1076262	2,477565e-05	1,650328e+00	  10,1118220	 3	 3	 6
ENSG00000103034	1.547896e+00	NDRG4	NDRG family member 4 [Source:HGNC Symbol;Acc:HGNC:14466]	 2,115720e-08	1,547896e+00	1,663779e+02	 5,871302e-15	1,564184e+00	   8,1284349	1,606132e-03	1,563625e+00	   8,1326307	 3	 3	 6
ENSG00000103047	1.663111e+00	TANGO6	transport and golgi organization 6 homolog [Source:HGNC Symbol;Acc:HGNC:25749]	 3,594788e-07	1,663111e+00	1,043288e+02	 1,079738e-12	1,685350e+00	   5,1034607	8,327883e-04	1,683918e+00	   5,1076568	 3	 3	 6
ENSG00000103066	6.550912e-01	PLA2G15	phospholipase A2 group XV [Source:HGNC Symbol;Acc:HGNC:17163]	 4,108289e-14	6,550912e-01	3,301281e+02	 4,232132e-21	6,630086e-01	  15,2782732	8,667423e-05	6,632626e-01	  15,2740764	 3	 3	 6
ENSG00000103067	6.125623e-01	ESRP2	epithelial splicing regulatory protein 2 [Source:HGNC Symbol;Acc:HGNC:26152]	 2,519299e-13	6,125623e-01	2,261601e+02	 3,061253e-19	6,196316e-01	  10,5232311	4,860093e-05	6,200816e-01	  10,5190344	 3	 3	 6
ENSG00000103089	6.749601e-02	FA2H	fatty acid 2-hydroxylase [Source:HGNC Symbol;Acc:HGNC:21197]	 5,264726e-45	6,749601e-02	2,150489e+02	1,440527e-104	6,832856e-02	  10,1725526	5,481622e-05	7,056246e-02	  10,1683558	 3	 0	 3
ENSG00000103175	2.871430e+00	WFDC1	WAP four-disulfide core domain 1 [Source:HGNC Symbol;Acc:HGNC:15466]	 5,773734e-06	2,871430e+00	3,434060e+01	 2,787851e-11	2,905757e+00	   1,6563192	1,080589e-05	2,863986e+00	   1,6605155	 3	 3	 6
ENSG00000103196	2.503336e+00	CRISPLD2	cysteine rich secretory protein LCCL domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25248]	 2,850682e-32	2,503336e+00	3,205843e+02	 6,976117e-55	2,531844e+00	  15,4888723	2,008495e-05	2,528974e+00	  15,4930678	 3	 3	 6
ENSG00000103222	1.571565e+00	ABCC1	ATP binding cassette subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:51]	 1,229912e-23	1,571565e+00	5,840888e+02	 7,267836e-36	1,589643e+00	  28,5621587	3,319424e-05	1,589466e+00	  28,5663532	 3	 3	 6
ENSG00000103257	2.051275e+00	SLC7A5	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]	 1,236318e-20	2,051275e+00	4,725811e+02	 9,285745e-56	2,074936e+00	  22,9203832	1,474815e-03	2,074038e+00	  22,9245782	 3	 3	 6
ENSG00000103269	5.395099e-01	RHBDL1	rhomboid like 1 [Source:HGNC Symbol;Acc:HGNC:10007]	 4,397527e-06	5,395099e-01	7,010122e+01	 2,254415e-10	5,464819e-01	   3,2685582	1,795541e-03	5,484255e-01	   3,2643617	 3	 3	 6
ENSG00000103319	1.522998e+00	EEF2K	eukaryotic elongation factor 2 kinase [Source:HGNC Symbol;Acc:HGNC:24615]	 5,159004e-13	1,522998e+00	2,895565e+02	 1,874617e-21	1,541381e+00	  14,2022920	1,652447e-04	1,541093e+00	  14,2064874	 3	 3	 6
ENSG00000103381	4.675772e-01	CPPED1	calcineurin like phosphoesterase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:25632]	 1,306001e-39	4,675772e-01	5,074565e+02	 2,113816e-58	4,732542e-01	  23,7848952	1,477979e-06	4,736004e-01	  23,7806979	 3	 3	 6
ENSG00000103490	3.060084e+00	PYCARD	PYD and CARD domain containing [Source:HGNC Symbol;Acc:HGNC:16608]	 1,136802e-07	3,060084e+00	4,731399e+01	 3,384408e-15	3,087942e+00	   2,2783849	2,667601e-04	3,050950e+00	   2,2825812	 3	 3	 6
ENSG00000103540	1.565066e+00	CCP110	centriolar coiled-coil protein 110 [Source:HGNC Symbol;Acc:HGNC:24342]	 4,752504e-11	1,565066e+00	2,027563e+02	 8,072363e-18	1,584220e+00	   9,9327377	1,516241e-04	1,583720e+00	   9,9369334	 3	 3	 6
ENSG00000103546	3.521554e+01	SLC6A2	solute carrier family 6 member 2 [Source:HGNC Symbol;Acc:HGNC:11048]	 2,844580e-10	3,521554e+01	4,171037e+01	 6,860155e-33	3,575038e+01	   2,0015864	8,264790e-04	2,628505e+01	   2,0057827	 0	 3	 3
ENSG00000103599	5.464782e-01	IQCH	IQ motif containing H [Source:HGNC Symbol;Acc:HGNC:25721]	 2,477353e-06	5,464782e-01	6,744814e+01	 5,382972e-10	5,532543e-01	   3,1475153	4,466599e-05	5,552216e-01	   3,1433188	 3	 3	 6
ENSG00000103647	4.758166e-01	CORO2B	coronin 2B [Source:HGNC Symbol;Acc:HGNC:2256]	 6,195536e-90	4,758166e-01	2,403078e+03	8,345665e-125	4,811961e-01	 112,7368995	5,363723e-06	4,812673e-01	 112,7326991	 3	 3	 6
ENSG00000103723	6.306738e-01	AP3B2	adaptor related protein complex 3 subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:567]	 1,964890e-02	6,306738e-01	2,672445e+01	 3,004183e-04	6,378450e-01	   1,2441306				 3	 3	 6
ENSG00000103742	2.750087e+00	IGDCC4	immunoglobulin superfamily DCC subclass member 4 [Source:HGNC Symbol;Acc:HGNC:13770]	 4,021154e-96	2,750087e+00	1,176306e+03	2,536543e-155	2,783037e+00	  56,7952453	3,211585e-06	2,781954e+00	  56,7994385	 3	 3	 6
ENSG00000103811	1.670305e+00	CTSH	cathepsin H [Source:HGNC Symbol;Acc:HGNC:2535]	 4,717831e-15	1,670305e+00	2,588723e+02	 2,309309e-24	1,689058e+00	  12,6193060	1,242159e-04	1,688470e+00	  12,6235016	 3	 3	 6
ENSG00000103876	5.197545e-01	FAH	fumarylacetoacetate hydrolase [Source:HGNC Symbol;Acc:HGNC:3579]	 3,680378e-36	5,197545e-01	5,455017e+02	 4,501656e-51	5,258289e-01	  25,5226802	1,214722e-06	5,260982e-01	  25,5184829	 3	 3	 6
ENSG00000103966	4.568888e-01	EHD4	EH domain containing 4 [Source:HGNC Symbol;Acc:HGNC:3245]	 4,473112e-56	4,568888e-01	7,095881e+02	 2,720512e-76	4,623122e-01	  33,2905480	9,400942e-08	4,625685e-01	  33,2863504	 3	 3	 6
ENSG00000103994	1.500044e+00	ZNF106	zinc finger protein 106 [Source:HGNC Symbol;Acc:HGNC:12886]				 3,201415e-33	1,500044e+00	  35,1090141				 3	 3	 6
ENSG00000103995	1.932940e+00	CEP152	centrosomal protein 152 [Source:HGNC Symbol;Acc:HGNC:29298]	 1,576955e-07	1,932940e+00	8,484030e+01	 6,756388e-14	1,957968e+00	   4,1226669	7,701472e-04	1,954126e+00	   4,1268630	 3	 3	 6
ENSG00000104043	6.566599e-01	ATP8B4	ATPase phospholipid transporting 8B4 (putative) [Source:HGNC Symbol;Acc:HGNC:13536]	 5,666128e-04	6,566599e-01	5,289225e+01	 7,061975e-06	6,647122e-01	   2,4462214	5,895029e-04	6,662812e-01	   2,4420249	 3	 3	 6
ENSG00000104044	1.635229e+00	OCA2	OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101]	 2,326209e-09	1,635229e+00	2,080730e+02	 9,751384e-20	1,651898e+00	  10,1351038	3,739672e-03	1,651258e+00	  10,1392995	 3	 3	 6
ENSG00000104059	6.436109e+00	ENTREP2	endosomal transmembrane epsin interactor 2 [Source:HGNC Symbol;Acc:HGNC:29075]	 4,418957e-52	6,436109e+00	2,527480e+02	 5,147175e-94	6,512366e+00	  12,1419046	8,631586e-07	6,460408e+00	  12,1461003	 3	 3	 6
ENSG00000104067	3.919169e-01	TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]	7,380808e-203	3,919169e-01	1,074134e+04	2,639034e-268	3,964560e-01	 505,2037217	2,496968e-07	3,964767e-01	 505,1995062	 3	 3	 6
ENSG00000104081	2.001706e+00	BMF	Bcl2 modifying factor [Source:HGNC Symbol;Acc:HGNC:24132]	 3,498301e-50	2,001706e+00	2,199209e+03	4,928895e-116	2,023249e+00	 106,5653564	9,947342e-05	2,023076e+00	 106,5695464	 3	 3	 6
ENSG00000104147	2.146007e+00	OIP5	Opa interacting protein 5 [Source:HGNC Symbol;Acc:HGNC:20300]	 4,600617e-05	2,146007e+00	3,936327e+01	 2,637624e-09	2,170679e+00	   1,9066135	4,128003e-04	2,157809e+00	   1,9108098	 3	 3	 6
ENSG00000104213	5.269147e+00	PDGFRL	platelet derived growth factor receptor like [Source:HGNC Symbol;Acc:HGNC:8805]	 3,769423e-24	5,269147e+00	1,176764e+02	 1,206949e-45	5,336513e+00	   5,6583103	7,313331e-07	5,268647e+00	   5,6625064	 3	 3	 6
ENSG00000104221	3.240260e+00	BRF2	BRF2 RNA polymerase III transcription initiation factor subunit [Source:HGNC Symbol;Acc:HGNC:17298]	1,693668e-161	3,240260e+00	1,681211e+03	4,037684e-232	3,277675e+00	  81,0219866	1,970280e-07	3,276403e+00	  81,0261785	 3	 3	 6
ENSG00000104313	5.941236e-01	EYA1	EYA transcriptional coactivator and phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3519]	 1,537517e-03	5,941236e-01	4,170150e+01	 3,040045e-06	6,012543e-01	   1,9431000	2,086820e-02	6,038816e-01	   1,9389035	 3	 3	 6
ENSG00000104321	7.540195e+00	TRPA1	transient receptor potential cation channel subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:497]	 2,304589e-29	7,540195e+00	1,300411e+02	 5,556350e-59	7,629009e+00	   6,2437411	7,492443e-06	7,483890e+00	   6,2479372	 3	 3	 6
ENSG00000104327	3.013264e-01	CALB1	calbindin 1 [Source:HGNC Symbol;Acc:HGNC:1434]	 3,070748e-61	3,013264e-01	7,487517e+02	3,488940e-135	3,044186e-01	  35,3737629	1,534137e-04	3,047981e-01	  35,3695651	 3	 3	 6
ENSG00000104332	1.816755e+01	SFRP1	secreted frizzled related protein 1 [Source:HGNC Symbol;Acc:HGNC:10776]	 0,000000e+00	1,816755e+01	8,312982e+03	 0,000000e+00	1,837031e+01	 398,9502611	7,119372e-07	1,835407e+01	 398,9544366	 3	 3	 6
ENSG00000104368	3.793172e+00	PLAT	plasminogen activator, tissue type [Source:HGNC Symbol;Acc:HGNC:9051]	 0,000000e+00	3,793172e+00	5,685647e+03	 0,000000e+00	3,836981e+00	 273,7387101	6,765379e-08	3,836385e+00	 273,7428915	 3	 3	 6
ENSG00000104369	3.260305e+00	JPH1	junctophilin 1 [Source:HGNC Symbol;Acc:HGNC:14201]	 9,447549e-06	3,260305e+00	3,032848e+01	 1,685936e-11	3,301036e+00	   1,4634245	4,106299e-04	3,231400e+00	   1,4676209	 0	 3	 3
ENSG00000104381	1.985894e+00	GDAP1	ganglioside induced differentiation associated protein 1 [Source:HGNC Symbol;Acc:HGNC:15968]	 4,784791e-12	1,985894e+00	1,332748e+02	 2,877501e-20	2,007707e+00	   6,4602685	6,675603e-05	2,004956e+00	   6,4644645	 3	 3	 6
ENSG00000104415	4.505756e+00	CCN4	cellular communication network factor 4 [Source:HGNC Symbol;Acc:HGNC:12769]	2,820177e-125	4,505756e+00	1,124038e+03	2,905424e-247	4,556384e+00	  54,0854235	8,855375e-06	4,551586e+00	  54,0896169	 3	 3	 6
ENSG00000104419	3.574161e-01	NDRG1	N-myc downstream regulated 1 [Source:HGNC Symbol;Acc:HGNC:7679]	 3,355458e-30	3,574161e-01	5,034215e+03	2,230767e-265	3,610518e-01	 237,5278236	3,410657e-04	3,611004e-01	 237,5236181	 3	 3	 6
ENSG00000104435	3.758376e+00	STMN2	stathmin 2 [Source:HGNC Symbol;Acc:HGNC:10577]	 2,810942e-04	3,758376e+00	1,407938e+02	 1,605432e-42	3,809009e+00	   6,7944553	4,441122e-02	3,785720e+00	   6,7986514	 3	 3	 6
ENSG00000104490	1.817235e+00	NCALD	neurocalcin delta [Source:HGNC Symbol;Acc:HGNC:7655]	 5,427553e-25	1,817235e+00	4,383776e+02	 1,035418e-42	1,838714e+00	  21,3194659	4,702325e-05	1,838162e+00	  21,3236610	 3	 3	 6
ENSG00000104611	1.934015e+00	SH2D4A	SH2 domain containing 4A [Source:HGNC Symbol;Acc:HGNC:26102]	 7,627802e-07	1,934015e+00	6,820187e+01	 5,876036e-12	1,957769e+00	   3,3120586	1,007668e-04	1,952995e+00	   3,3162548	 3	 3	 6
ENSG00000104738	2.048093e+00	MCM4	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	 6,858275e-54	2,048093e+00	1,011934e+03	 2,754391e-90	2,073659e+00	  49,1011063	1,078416e-05	2,073240e+00	  49,1052998	 3	 3	 6
ENSG00000104808	5.316871e-01	DHDH	dihydrodiol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:17887]	 6,213057e-04	5,316871e-01	3,400916e+01	 1,453235e-06	5,382601e-01	   1,5877268	5,928312e-04	5,423721e-01	   1,5835303	 3	 3	 6
ENSG00000104812	6.563117e-01	GYS1	glycogen synthase 1 [Source:HGNC Symbol;Acc:HGNC:4706]	 9,272650e-24	6,563117e-01	8,768265e+02	 2,141958e-35	6,636331e-01	  40,6838710	2,512134e-04	6,637282e-01	  40,6796735	 3	 3	 6
ENSG00000104853	6.553462e-01	CLPTM1	CLPTM1 regulator of GABA type A receptor forward trafficking [Source:HGNC Symbol;Acc:HGNC:2087]	 1,539744e-27	6,553462e-01	1,579238e+03	 6,783091e-43	6,631275e-01	  73,1238434	9,507423e-05	6,631805e-01	  73,1196450	 3	 3	 6
ENSG00000104856	1.521888e+00	RELB	RELB proto-oncogene, NF-kB subunit [Source:HGNC Symbol;Acc:HGNC:9956]	 3,921497e-07	1,521888e+00	1,257008e+02	 9,304833e-12	1,538235e+00	   6,1490232	7,282784e-04	1,537580e+00	   6,1532192	 3	 3	 6
ENSG00000104863	6.626839e-01	LIN7B	lin-7 homolog B, crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:17788]	 4,421061e-04	6,626839e-01	5,765064e+01							 3	 3	 6
ENSG00000104879	2.695914e+00	CKM	creatine kinase, M-type [Source:HGNC Symbol;Acc:HGNC:1994]	 5,527005e-05	2,695914e+00	3,257134e+01	 2,187321e-10	2,730214e+00	   1,5744110	7,094713e-03	2,694367e+00	   1,5786073	 2	 3	 5
ENSG00000104880	5.948471e-01	ARHGEF18	Rho/Rac guanine nucleotide exchange factor 18 [Source:HGNC Symbol;Acc:HGNC:17090]	 1,741169e-44	5,948471e-01	1,130661e+03	 5,318368e-54	6,017630e-01	  52,6701618	2,435365e-06	6,018601e-01	  52,6659638	 3	 3	 6
ENSG00000104885	5.876091e-01	DOT1L	DOT1 like histone lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:24948]	 1,971597e-34	5,876091e-01	1,509459e+03	 5,696036e-62	5,945542e-01	  70,3002148	7,125456e-05	5,946292e-01	  70,2960162	 3	 3	 6
ENSG00000104888	2.427023e+00	SLC17A7	solute carrier family 17 member 7 [Source:HGNC Symbol;Acc:HGNC:16704]	 7,794944e-03	2,427023e+00	1,646443e+01	 1,601814e-05	2,447023e+00	   0,7930445	3,175632e-02	2,399207e+00	   0,7972409	 0	 3	 3
ENSG00000104889	1.566201e+00	RNASEH2A	ribonuclease H2 subunit A [Source:HGNC Symbol;Acc:HGNC:18518]	 1,026911e-10	1,566201e+00	1,839601e+02	 9,452321e-17	1,585516e+00	   9,0113191	1,568076e-05	1,584962e+00	   9,0155149	 3	 3	 6
ENSG00000104901	1.518239e+00	DKKL1	dickkopf like acrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:16528]	 5,286138e-04	1,518239e+00	5,535674e+01	 1,560665e-06	1,534621e+00	   2,7077194	2,082736e-03	1,533162e+00	   2,7119156	 3	 3	 6
ENSG00000104938	7.515711e-03	CLEC4M	C-type lectin domain family 4 member M [Source:HGNC Symbol;Acc:HGNC:13523]	 2,846642e-16	7,515711e-03	1,440819e+02	 1,596981e-99	7,587244e-03	   6,8181248	6,244983e-04	1,132483e-02	   6,8139281	 3	 0	 3
ENSG00000104964	1.743151e+00	TLE5	TLE family member 5, transcriptional modulator [Source:HGNC Symbol;Acc:HGNC:307]	 5,751835e-61	1,743151e+00	2,495224e+03	 4,891386e-84	1,762815e+00	 121,4362703	1,352723e-05	1,762737e+00	 121,4404590	 3	 3	 6
ENSG00000104998	3.579996e+00	IL27RA	interleukin 27 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:17290]	 2,581514e-43	3,579996e+00	3,049792e+02	 3,008292e-74	3,619683e+00	  14,6861704	7,827092e-06	3,610315e+00	  14,6903660	 3	 3	 6
ENSG00000105011	2.865825e+00	ASF1B	anti-silencing function 1B histone chaperone [Source:HGNC Symbol;Acc:HGNC:20996]	 5,216843e-29	2,865825e+00	2,436104e+02	 7,581116e-51	2,903536e+00	  11,7623872	1,430591e-05	2,897543e+00	  11,7665829	 3	 3	 6
ENSG00000105048	3.338768e+00	TNNT1	troponin T1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11948]	 1,347272e-06	3,338768e+00	2,846278e+02	 7,092269e-67	3,381138e+00	  13,7461695	7,788878e-03	3,372934e+00	  13,7503652	 3	 3	 6
ENSG00000105173	1.978574e+00	CCNE1	cyclin E1 [Source:HGNC Symbol;Acc:HGNC:1589]	 1,313189e-07	1,978574e+00	8,372001e+01	 3,788987e-14	1,999958e+00	   4,0599826	1,616402e-03	1,995663e+00	   4,0641788	 3	 3	 6
ENSG00000105202	1.519930e+00	FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]	 1,951320e-30	1,519930e+00	9,503871e+02	 3,729717e-40	1,537687e+00	  46,5813438	6,725998e-06	1,537601e+00	  46,5855371	 3	 3	 6
ENSG00000105227	5.557301e-01	PRX	periaxin [Source:HGNC Symbol;Acc:HGNC:13797]	 5,102833e-36	5,557301e-01	7,328255e+02	 9,479985e-53	5,625469e-01	  34,1807997	7,204375e-06	5,627222e-01	  34,1766022	 3	 3	 6
ENSG00000105245	1.523283e+00	NUMBL	NUMB like endocytic adaptor protein [Source:HGNC Symbol;Acc:HGNC:8061]	 1,830101e-16	1,523283e+00	4,404052e+02	 7,843760e-28	1,540145e+00	  21,5580821	2,982215e-04	1,539956e+00	  21,5622770	 3	 3	 6
ENSG00000105251	1.057970e+01	SHD	Src homology 2 domain containing transforming protein D [Source:HGNC Symbol;Acc:HGNC:30633]	 1,050753e-15	1,057970e+01	7,226846e+01	 9,949613e-42	1,069215e+01	   3,4756575	2,756212e-03	1,014949e+01	   3,4798537	 0	 3	 3
ENSG00000105270	5.891043e-01	CLIP3	CAP-Gly domain containing linker protein 3 [Source:HGNC Symbol;Acc:HGNC:24314]	 2,159054e-42	5,891043e-01	2,615303e+03	 4,301357e-72	5,958396e-01	 121,9141048	1,058904e-04	5,958826e-01	 121,9099046	 3	 3	 6
ENSG00000105281	5.632410e-01	SLC1A5	solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	 2,468417e-35	5,632410e-01	8,780397e+02	 9,103981e-57	5,694859e-01	  41,0374018	1,267724e-04	5,696280e-01	  41,0332041	 3	 3	 6
ENSG00000105339	1.521301e+00	DENND3	DENN domain containing 3 [Source:HGNC Symbol;Acc:HGNC:29134]	 1,072793e-08	1,521301e+00	1,639018e+02	 3,331959e-14	1,537823e+00	   8,0187640	3,787544e-04	1,537321e+00	   8,0229599	 3	 3	 6
ENSG00000105357	6.330230e-01	MYH14	myosin heavy chain 14 [Source:HGNC Symbol;Acc:HGNC:23212]	 4,744731e-34	6,330230e-01	1,068038e+03	 3,690596e-43	6,403617e-01	  49,6166882	4,912272e-05	6,404488e-01	  49,6124904	 3	 3	 6
ENSG00000105370	2.658251e-01	LIM2	lens intrinsic membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:6610]	 3,649817e-05	2,658251e-01	2,598882e+01	 1,009970e-10	2,684183e-01	   1,2290441	5,499580e-03	2,802253e-01	   1,2248477	 3	 0	 3
ENSG00000105371	2.779573e+00	ICAM4	intercellular adhesion molecule 4 (Landsteiner-Wiener blood group) [Source:HGNC Symbol;Acc:HGNC:5347]	 1,277062e-05	2,779573e+00	3,438091e+01	 3,747458e-11	2,816975e+00	   1,6620439	8,898260e-04	2,779299e+00	   1,6662402	 2	 3	 5
ENSG00000105376	5.942516e+00	ICAM5	intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]	 6,879130e-25	5,942516e+00	1,369756e+02	 2,441178e-55	6,014839e+00	   6,5909523	3,812393e-04	5,936423e+00	   6,5951483	 3	 3	 6
ENSG00000105379	5.739850e-01	ETFB	electron transfer flavoprotein subunit beta [Source:HGNC Symbol;Acc:HGNC:3482]	 6,572033e-39	5,739850e-01	8,916649e+02	 3,174747e-54	5,808026e-01	  41,5771229	9,349210e-06	5,809367e-01	  41,5729251	 3	 3	 6
ENSG00000105409	5.566818e+00	ATP1A3	ATPase Na+/K+ transporting subunit alpha 3 [Source:HGNC Symbol;Acc:HGNC:801]	 1,222989e-09	5,566818e+00	5,638606e+01	 3,711876e-26	5,621960e+00	   2,7113053	1,318388e-02	5,463777e+00	   2,7155016	 0	 3	 3
ENSG00000105419	2.429276e+00	MEIS3	Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]	 1,688500e-57	2,429276e+00	9,561564e+02	2,700395e-115	2,455944e+00	  46,2036321	4,610925e-05	2,455080e+00	  46,2078259	 3	 3	 6
ENSG00000105464	2.496195e+00	GRIN2D	glutamate ionotropic receptor NMDA type subunit 2D [Source:HGNC Symbol;Acc:HGNC:4588]	 5,321489e-27	2,496195e+00	3,328373e+02	 5,212614e-56	2,523079e+00	  16,0717501	2,235790e-04	2,520346e+00	  16,0759456	 3	 3	 6
ENSG00000105472	3.031456e+00	CLEC11A	C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]	4,581113e-104	3,031456e+00	1,108388e+03	2,148383e-168	3,066275e+00	  53,4461659	2,042552e-06	3,064703e+00	  53,4503593	 3	 3	 6
