ENSID	RatiosMoys_.MT1_SC._vs_.WT.	Symbol	Description	pval_DEseq2	RatiosMoys_.MT1_SC._vs_.WT.	Delta_DEseq2	pval_edgeR	RatiosMoys_.MT1_SC._vs_.WT.	Delta_edgeR	pval_Voom	RatiosMoys_.MT1_SC._vs_.WT.	Delta_Voom	Flags_.WT.	Flags_.MT1_SC.	Flags_tot
ENSG00000136630	 3.231125546	HLX	H2.0 like homeobox [Source:HGNC Symbol;Acc:HGNC:4978]	 2,080804e-12	 3,231125546	   82,652552	 1,791281e-23	 3,229012000	  3,9763313	1,334915e-04	 3,20146749	  3,9781184	 3	 3	 6
ENSG00000136872	 0.389897095	ALDOB	aldolase, fructose-bisphosphate B [Source:HGNC Symbol;Acc:HGNC:417]	 1,242889e-03	 0,389897095	   32,859832	 8,184058e-10	 0,390697614	  1,5802845				 3	 1	 4
ENSG00000137204	 0.349183391	SLC22A7	solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]	 9,722669e-04	 0,349183391	   21,210005	 9,336837e-08	 0,349114162	  1,0218187	1,618617e-02	 0,35968745	  1,0200313	 3	 0	 3
ENSG00000137273	 3.963775938	FOXF2	forkhead box F2 [Source:HGNC Symbol;Acc:HGNC:3810]	 4,028684e-05	 3,963775938	  116,440404	 4,087683e-35	 3,956170349	  5,5973476	7,498070e-03	 3,92142390	  5,5991347	 3	 3	 6
ENSG00000138083	 2.087999771	SIX3	SIX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:10889]	 1,609304e-09	 2,087999771	  120,407936	 7,358967e-18	 2,087995523	  5,7994974	2,521875e-03	 2,08362834	  5,8012844	 3	 3	 6
ENSG00000138347	 2.744055263	MYPN	myopalladin [Source:HGNC Symbol;Acc:HGNC:23246]	 1,671717e-19	 2,744055263	  169,573652	 5,447527e-32	 2,742700564	  8,1600935	6,250540e-05	 2,73451356	  8,1618804	 3	 3	 6
ENSG00000138435	 3.290023567	CHRNA1	cholinergic receptor nicotinic alpha 1 subunit [Source:HGNC Symbol;Acc:HGNC:1955]	 1,159478e-41	 3,290023567	  324,073541	 4,445263e-61	 3,289368232	 15,6027270	2,601291e-06	 3,28188552	 15,6045135	 3	 3	 6
ENSG00000139329	 2.300449128	LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	 1,678579e-34	 2,300449128	  450,671132	 2,835554e-51	 2,299868522	 21,6941677	1,153128e-05	 2,29817632	 21,6959539	 3	 3	 6
ENSG00000140090	 0.492090247	SLC24A4	solute carrier family 24 member 4 [Source:HGNC Symbol;Acc:HGNC:10978]	 1,699150e-06	 0,492090247	   86,296432	 1,004767e-13	 0,491510912	  4,1614368	8,467729e-03	 0,49316188	  4,1596493	 3	 3	 6
ENSG00000140795	 0.418005126	MYLK3	myosin light chain kinase 3 [Source:HGNC Symbol;Acc:HGNC:29826]	 4,127134e-10	 0,418005126	   83,116489	 6,180135e-17	 0,417963608	  4,0033529	2,352981e-05	 0,42017346	  4,0015654	 3	 3	 6
ENSG00000140968	 2.765090700	IRF8	interferon regulatory factor 8 [Source:HGNC Symbol;Acc:HGNC:5358]	 8,519391e-06	 2,765090700	   35,597660	 2,280521e-11	 2,765415986	  1,7152922	4,819796e-04	 2,72615955	  1,7170794	 1	 3	 4
ENSG00000141161	 2.197314267	UNC45B	unc-45 myosin chaperone B [Source:HGNC Symbol;Acc:HGNC:14304]	 8,198824e-26	 2,197314267	  444,077493	 1,702942e-47	 2,197284382	 21,3841270	1,728411e-04	 2,19583568	 21,3859132	 3	 3	 6
ENSG00000142700	 2.479969328	DMRTA2	DMRT like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]	 1,435241e-07	 2,479969328	   97,617036	 7,317603e-20	 2,480182168	  4,7034076	1,809864e-02	 2,47004320	  4,7051946	 3	 3	 6
ENSG00000143196	 6.251017059	DPT	dermatopontin [Source:HGNC Symbol;Acc:HGNC:3011]	 3,902540e-06	 6,251017059	   23,607575	 3,155441e-13	 6,256730156	  1,1373995	2,798233e-03	 5,75648243	  1,1391868	 0	 3	 3
ENSG00000143768	 0.495202421	LEFTY2	left-right determination factor 2 [Source:HGNC Symbol;Acc:HGNC:3122]	 4,455090e-06	 0,495202421	   57,836783	 1,219051e-10	 0,495244361	  2,7855187	8,440249e-04	 0,49767381	  2,7837313	 3	 3	 6
ENSG00000144035	 0.405958439	NAT8	N-acetyltransferase 8 (putative) [Source:HGNC Symbol;Acc:HGNC:18069]	 7,102015e-04	 0,405958439	   23,674261	 1,636253e-07	 0,405910260	  1,1404551	3,166117e-03	 0,41390371	  1,1386677	 3	 1	 4
ENSG00000144771	 2.223543593	LRTM1	leucine rich repeats and transmembrane domains 1 [Source:HGNC Symbol;Acc:HGNC:25023]	 1,249554e-06	 2,223543593	   55,382335	 7,106876e-12	 2,221736338	  2,6637619	4,167340e-04	 2,20972164	  2,6655491	 3	 3	 6
ENSG00000145623	 2.097224425	OSMR	oncostatin M receptor [Source:HGNC Symbol;Acc:HGNC:8507]	 2,470252e-15	 2,097224425	  159,622505	 2,889765e-21	 2,097107804	  7,6873837	1,580610e-06	 2,09375211	  7,6891706	 3	 3	 6
ENSG00000145861	 2.226440778	C1QTNF2	C1q and TNF related 2 [Source:HGNC Symbol;Acc:HGNC:14325]	 6,325438e-04	 2,226440778	   25,145904	 4,662417e-07	 2,226512594	  1,2111251	4,770298e-05	 2,20020694	  1,2129123	 2	 3	 5
ENSG00000145888	 0.429745235	GLRA1	glycine receptor alpha 1 [Source:HGNC Symbol;Acc:HGNC:4326]	 2,060907e-02	 0,429745235	   11,346444	 4,221878e-04	 0,429846294	  0,5463149	3,753901e-03	 0,44510736	  0,5445276	 2	 0	 2
ENSG00000147256	 2.584399600	ARHGAP36	Rho GTPase activating protein 36 [Source:HGNC Symbol;Acc:HGNC:26388]	 1,750953e-03	 2,584399600	   22,030674	 1,634496e-07	 2,588383386	  1,0630897	1,686974e-02	 2,53790139	  1,0648769	 1	 3	 4
ENSG00000147573	 2.560636520	TRIM55	tripartite motif containing 55 [Source:HGNC Symbol;Acc:HGNC:14215]	 7,273254e-17	 2,560636520	  183,738316	 1,083701e-30	 2,557609296	  8,8327462	4,612468e-04	 2,55159524	  8,8345330	 3	 3	 6
ENSG00000148604	 2.526453485	RGR	retinal G protein coupled receptor [Source:HGNC Symbol;Acc:HGNC:9990]	 1,026196e-04	 2,526453485	   28,737509	 7,496104e-09	 2,527218202	  1,3845208	1,528205e-04	 2,49114189	  1,3863081	 1	 3	 4
ENSG00000149452	 0.273819084	SLC22A8	solute carrier family 22 member 8 [Source:HGNC Symbol;Acc:HGNC:10972]	 1,651134e-12	 0,273819084	   89,933234	 2,947569e-27	 0,274066161	  4,3306967	1,670147e-03	 0,27716852	  4,3289091	 3	 3	 6
ENSG00000150048	 2.349624459	CLEC1A	C-type lectin domain family 1 member A [Source:HGNC Symbol;Acc:HGNC:24355]	 1,952480e-02	 2,349624459	   12,168887	 2,332120e-04	 2,346159495	  0,5849854	2,814216e-02	 2,28202933	  0,5867727	 0	 2	 2
ENSG00000151790	 2.654366128	TDO2	tryptophan 2,3-dioxygenase [Source:HGNC Symbol;Acc:HGNC:11708]	 1,642601e-06	 2,654366128	   44,569159	 1,004380e-12	 2,653397324	  2,1452290	8,591338e-04	 2,62578959	  2,1470162	 3	 3	 6
ENSG00000153266	 2.816081166	FEZF2	FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]	 2,473214e-07	 2,816081166	   81,857071	 1,147280e-20	 2,816401162	  3,9441125	2,409365e-02	 2,79806944	  3,9458996	 3	 3	 6
ENSG00000154258	 2.193325764	ABCA9	ATP binding cassette subfamily A member 9 [Source:HGNC Symbol;Acc:HGNC:39]	 3,438363e-02	 2,193325764	   11,380501	 7,718402e-04	 2,190298786	  0,5469063				 0	 2	 2
ENSG00000156219	 0.496956474	ART3	ADP-ribosyltransferase 3 (inactive) [Source:HGNC Symbol;Acc:HGNC:725]	 3,931010e-02	 0,496956474	   16,959813	 1,621339e-04	 0,497962147	  0,8154256				 2	 2	 4
ENSG00000156265	 2.537168150	MAP3K7CL	MAP3K7 C-terminal like [Source:HGNC Symbol;Acc:HGNC:16457]	 2,583713e-05	 2,537168150	   39,894941	 2,977371e-11	 2,537078601	  1,9204590	6,018235e-03	 2,51054291	  1,9222462	 2	 3	 5
ENSG00000156466	 3.748503414	GDF6	growth differentiation factor 6 [Source:HGNC Symbol;Acc:HGNC:4221]	 2,763365e-10	 3,748503414	   54,563751	 4,400379e-20	 3,748554682	  2,6277998	6,146312e-06	 3,68545027	  2,6295870	 2	 3	 5
ENSG00000157119	 2.173695728	KLHL40	kelch like family member 40 [Source:HGNC Symbol;Acc:HGNC:30372]	 2,451255e-10	 2,173695728	  101,495391	 8,323294e-17	 2,172993851	  4,8850336	1,660115e-04	 2,16694135	  4,8868207	 3	 3	 6
ENSG00000157510	 2.061471728	AFAP1L1	actin filament associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:26714]	 2,450456e-18	 2,061471728	  258,175970	 3,324507e-29	 2,060580784	 12,4234589	1,304923e-04	 2,05864281	 12,4252456	 3	 3	 6
ENSG00000157765	 2.257988570	SLC34A2	solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]	 6,443308e-03	 2,257988570	   19,398544	 9,104847e-06	 2,251907113	  0,9301303	4,301961e-02	 2,21643986	  0,9319176	 0	 3	 3
ENSG00000158865	 0.333186893	SLC5A11	solute carrier family 5 member 11 [Source:HGNC Symbol;Acc:HGNC:23091]	 1,685370e-03	 0,333186893	   15,819944	 2,284531e-06	 0,333093343	  0,7621370	2,711619e-05	 0,34785763	  0,7603496	 3	 0	 3
ENSG00000159173	 2.173958280	TNNI1	troponin I1, slow skeletal type [Source:HGNC Symbol;Acc:HGNC:11945]	 7,753842e-73	 2,173958280	 1652,178225	 4,412670e-86	 2,173189366	 79,5220811	4,358131e-07	 2,17281549	 79,5238642	 3	 3	 6
ENSG00000159216	 2.629869507	RUNX1	RUNX family transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:10471]	 5,843058e-20	 2,629869507	  181,731456	 1,126156e-31	 2,628119114	  8,7431025	4,136751e-05	 2,62146739	  8,7448894	 3	 3	 6
ENSG00000159251	 2.136432881	ACTC1	actin alpha cardiac muscle 1 [Source:HGNC Symbol;Acc:HGNC:143]	 5,927711e-79	 2,136432881	 7284,187100	3,418210e-111	 2,135740998	350,5999113	3,629337e-06	 2,13566168	350,6016800	 3	 3	 6
ENSG00000162006	 0.478687813	MSLNL	mesothelin like [Source:HGNC Symbol;Acc:HGNC:14170]				 1,762320e-03	 0,478687813	  0,4706992				 2	 0	 2
ENSG00000162366	 2.065857153	PDZK1IP1	PDZK1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:16887]	 3,885696e-02	 2,065857153	   10,826159	 1,374947e-03	 2,064830344	  0,5208984	2,089058e-02	 2,02024045	  0,5226857	 0	 2	 2
ENSG00000162692	 2.557323931	VCAM1	vascular cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:12663]	 6,407085e-36	 2,557323931	  471,516050	 4,492400e-61	 2,557239003	 22,7047024	3,838433e-05	 2,55489469	 22,7064886	 3	 3	 6
ENSG00000163017	 2.238987900	ACTG2	actin gamma 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:145]	 1,138283e-11	 2,238987900	  146,412743	 2,422950e-22	 2,239030420	  7,0495038	1,350179e-03	 2,23432618	  7,0512907	 3	 3	 6
ENSG00000163092	 2.266972818	XIRP2	xin actin binding repeat containing 2 [Source:HGNC Symbol;Acc:HGNC:14303]	 2,468118e-08	 2,266972818	   70,425320	 2,092050e-14	 2,267291354	  3,3930987	1,412768e-04	 2,25709817	  3,3948859	 3	 3	 6
ENSG00000163131	 2.250495255	CTSS	cathepsin S [Source:HGNC Symbol;Acc:HGNC:2545]	 1,479820e-02	 2,250495255	   13,103118	 1,847177e-04	 2,251262641	  0,6313639	4,551196e-03	 2,19980166	  0,6331512	 0	 2	 2
ENSG00000163380	 2.132859075	LMOD3	leiomodin 3 [Source:HGNC Symbol;Acc:HGNC:6649]	 2,446112e-16	 2,132859075	  210,936002	 1,665449e-26	 2,132564075	 10,1550309	2,390735e-04	 2,12984859	 10,1568177	 3	 3	 6
ENSG00000163492	 2.214355931	CCDC141	coiled-coil domain containing 141 [Source:HGNC Symbol;Acc:HGNC:26821]	 4,195709e-08	 2,214355931	   71,251886	 6,483685e-14	 2,212602375	  3,4273841	1,797290e-04	 2,20338622	  3,4291713	 3	 3	 6
ENSG00000163508	 4.336814847	EOMES	eomesodermin [Source:HGNC Symbol;Acc:HGNC:3372]	 2,050326e-02	 4,336814847	   71,875940	 1,604187e-27	 4,339696330	  3,4652938				 1	 3	 4
ENSG00000163735	 2.176351051	CXCL5	C-X-C motif chemokine ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]	 3,834104e-02	 2,176351051	   10,107381	 1,440971e-03	 2,175137312	  0,4860594	1,516514e-02	 2,11699040	  0,4878467	 0	 2	 2
ENSG00000163739	 2.559077118	CXCL1	C-X-C motif chemokine ligand 1 [Source:HGNC Symbol;Acc:HGNC:4602]	 8,623941e-05	 2,559077118	   33,178145	 5,061786e-10	 2,561441615	  1,5996774	4,609456e-03	 2,52867051	  1,6014647	 1	 3	 4
ENSG00000164107	 2.097439977	HAND2	heart and neural crest derivatives expressed 2 [Source:HGNC Symbol;Acc:HGNC:4808]	 4,145116e-07	 2,097439977	   79,992447	 9,374988e-14	 2,096673900	  3,8490930	4,821097e-03	 2,08999932	  3,8508801	 3	 3	 6
ENSG00000164122	 2.721424209	ASB5	ankyrin repeat and SOCS box containing 5 [Source:HGNC Symbol;Acc:HGNC:17180]	 4,216030e-07	 2,721424209	   45,858014	 1,628129e-13	 2,721935258	  2,2095632	1,042146e-04	 2,69281206	  2,2113504	 3	 3	 6
ENSG00000164220	 2.346414219	F2RL2	coagulation factor II thrombin receptor like 2 [Source:HGNC Symbol;Acc:HGNC:3539]	 8,347848e-04	 2,346414219	   24,812083	 1,947190e-07	 2,348540944	  1,1967041	5,282556e-03	 2,31624481	  1,1984913	 1	 3	 4
ENSG00000164266	 2.002370714	SPINK1	serine peptidase inhibitor Kazal type 1 [Source:HGNC Symbol;Acc:HGNC:11244]				 6,160156e-08	 2,002370714	  1,7269526				 3	 3	 6
ENSG00000164303	 2.737974480	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6 [Source:HGNC Symbol;Acc:HGNC:23409]	 1,205168e-04	 2,737974480	   26,714044	 5,330385e-09	 2,737725320	  1,2861689	8,946536e-04	 2,68740361	  1,2879561	 0	 3	 3
ENSG00000164318	 2.844864172	EGFLAM	EGF like, fibronectin type III and laminin G domains [Source:HGNC Symbol;Acc:HGNC:26810]	 1,384679e-07	 2,844864172	   50,143846	 1,087324e-14	 2,842275151	  2,4119302	4,114958e-04	 2,81163155	  2,4137174	 3	 3	 6
ENSG00000164362	 2.800843008	TERT	telomerase reverse transcriptase [Source:HGNC Symbol;Acc:HGNC:11730]	 6,346245e-04	 2,800843008	   23,054225	 4,264450e-08	 2,796208759	  1,1082045	1,140589e-02	 2,73409003	  1,1099918	 1	 3	 4
ENSG00000164483	 3.322977778	SAMD3	sterile alpha motif domain containing 3 [Source:HGNC Symbol;Acc:HGNC:21574]	 7,472345e-04	 3,322977778	   21,613514	 6,617400e-09	 3,323460271	  1,0417342	4,683226e-02	 3,21325880	  1,0435215	 0	 2	 2
ENSG00000164651	 2.670124349	SP8	Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]	 8,088860e-06	 2,670124349	   54,496661	 5,523555e-15	 2,672130953	  2,6274350	1,062921e-02	 2,64899301	  2,6292222	 2	 3	 5
ENSG00000164694	 2.330434101	FNDC1	fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21184]	 2,477737e-09	 2,330434101	  120,986249	 4,122834e-21	 2,331089428	  5,8305652	6,246853e-03	 2,32450292	  5,8323522	 3	 3	 6
ENSG00000164736	 2.320107901	SOX17	SRY-box transcription factor 17 [Source:HGNC Symbol;Acc:HGNC:18122]	 9,813632e-03	 2,320107901	   14,369591	 7,534213e-05	 2,317304892	  0,6907062	8,316488e-03	 2,26491006	  0,6924935	 0	 2	 2
ENSG00000164756	 0.314923522	SLC30A8	solute carrier family 30 member 8 [Source:HGNC Symbol;Acc:HGNC:20303]	 4,072053e-03	 0,314923522	   12,955220	 9,241430e-06	 0,314432796	  0,6245205	3,166132e-03	 0,33332369	  0,6227331	 2	 0	 2
ENSG00000165490	 2.050025029	DDIAS	DNA damage induced apoptosis suppressor [Source:HGNC Symbol;Acc:HGNC:26351]	 3,079019e-05	 2,050025029	   42,720476	 5,274369e-09	 2,049114211	  2,0557513	4,270938e-05	 2,03777551	  2,0575385	 3	 3	 6
ENSG00000165917	 2.250002806	RAPSN	receptor associated protein of the synapse [Source:HGNC Symbol;Acc:HGNC:9863]	 2,999251e-26	 2,250002806	  313,323066	 3,448342e-38	 2,249062344	 15,0789560	1,425248e-05	 2,24682133	 15,0807425	 3	 3	 6
ENSG00000166317	 2.426840931	SYNPO2L	synaptopodin 2 like [Source:HGNC Symbol;Acc:HGNC:23532]	 1,392000e-30	 2,426840931	  444,624487	 2,167224e-54	 2,425558114	 21,3943240	8,798574e-05	 2,42348314	 21,3961102	 3	 3	 6
ENSG00000166741	 5.151044090	NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	 1,046021e-08	 5,151044090	   37,168395	 6,327309e-18	 5,149043825	  1,7892659	1,685177e-06	 4,94175560	  1,7910531	 0	 3	 3
ENSG00000166763	 0.497979718	STRCP1	stereocilin pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33915]	 7,371559e-05	 0,497979718	   41,577061	 1,412246e-08	 0,497943326	  2,0028905				 3	 3	 6
ENSG00000166803	 2.223336636	PCLAF	PCNA clamp associated factor [Source:HGNC Symbol;Acc:HGNC:28961]	 1,249845e-12	 2,223336636	  126,060250	 3,803697e-20	 2,222582748	  6,0673604	1,052691e-04	 2,21726908	  6,0691474	 3	 3	 6
ENSG00000167178	 2.043615942	ISLR2	immunoglobulin superfamily containing leucine rich repeat 2 [Source:HGNC Symbol;Acc:HGNC:29286]	 3,852749e-06	 2,043615942	  625,944021	 3,527426e-52	 2,043054176	 30,1352019	5,526059e-03	 2,04228153	 30,1369876	 3	 3	 6
ENSG00000167741	 0.491876222	GGT6	gamma-glutamyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:26891]	 6,716558e-03	 0,491876222	   21,306650	 1,247516e-05	 0,492112706	  1,0257328	1,713649e-02	 0,49873894	  1,0239454	 3	 1	 4
ENSG00000168267	 2.215551088	PTF1A	pancreas associated transcription factor 1a [Source:HGNC Symbol;Acc:HGNC:23734]	 2,299319e-02	 2,215551088	   16,175573	 3,741635e-05	 2,213235965	  0,7773791				 1	 2	 3
ENSG00000168334	 3.067729180	XIRP1	xin actin binding repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:14301]	 2,570235e-18	 3,067729180	  141,853664	 7,953447e-32	 3,066434837	  6,8264463	8,024612e-05	 3,05260306	  6,8282333	 3	 3	 6
ENSG00000168348	 5.124253981	INSM2	INSM transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:17539]	 2,996263e-05	 5,124253981	   21,442514	 3,814441e-11	 5,119429855	  1,0319645	3,531924e-03	 4,77773501	  1,0337518	 0	 3	 3
ENSG00000168530	 2.190161341	MYL1	myosin light chain 1 [Source:HGNC Symbol;Acc:HGNC:7582]	 2,979797e-56	 2,190161341	 1280,614510	 2,997901e-81	 2,189834392	 61,6585849	6,012458e-06	 2,18933798	 61,6603690	 3	 3	 6
ENSG00000168621	 2.080019788	GDNF	glial cell derived neurotrophic factor [Source:HGNC Symbol;Acc:HGNC:4232]	 2,068990e-05	 2,080019788	   46,113029	 1,232144e-09	 2,080033138	  2,2207155	6,480511e-04	 2,06887748	  2,2225027	 3	 3	 6
ENSG00000168779	 2.111969636	SHOX2	short stature homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10854]	 1,359862e-03	 2,111969636	   41,388510	 6,649648e-09	 2,107904897	  1,9859180				 3	 3	 6
ENSG00000169248	 0.033741291	CXCL11	C-X-C motif chemokine ligand 11 [Source:HGNC Symbol;Acc:HGNC:10638]	 2,702143e-09	 0,033741291	   38,897983	 1,237481e-29	 0,033756101	  1,8733632	4,543931e-04	 0,04605936	  1,8715758	 3	 0	 3
ENSG00000169271	 2.532034870	HSPB3	heat shock protein family B (small) member 3 [Source:HGNC Symbol;Acc:HGNC:5248]	 8,234566e-15	 2,532034870	  117,569979	 8,600652e-23	 2,531608050	  5,6612031	2,637868e-07	 2,52256311	  5,6629901	 3	 3	 6
ENSG00000169429	15.489846396	CXCL8	C-X-C motif chemokine ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]	 5,030184e-10	15,489846396	   37,288144	 3,526147e-26	15,489054369	  1,7948921	1,059786e-03	13,22139666	  1,7966793	 0	 3	 3
ENSG00000169715	 0.433251090	MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]	 1,793560e-25	 0,433251090	  383,172509	 1,775136e-45	 0,433442846	 18,4500099	1,941441e-04	 0,43389984	 18,4482218	 3	 3	 6
ENSG00000169884	 0.489798084	WNT10B	Wnt family member 10B [Source:HGNC Symbol;Acc:HGNC:12775]	 8,325399e-10	 0,489798084	  115,355887	 9,118165e-17	 0,489390708	  5,5616682	8,514377e-04	 0,49063653	  5,5598807	 3	 3	 6
ENSG00000170122	 2.193074794	FOXD4	forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]	 1,049979e-02	 2,193074794	   14,462203	 1,217067e-04	 2,191603770	  0,6957425	3,607513e-04	 2,14913833	  0,6975297	 0	 3	 3
ENSG00000170162	 4.289492483	VGLL2	vestigial like family member 2 [Source:HGNC Symbol;Acc:HGNC:20232]	 1,880323e-43	 4,289492483	  287,495794	 2,707344e-69	 4,287919320	 13,8396007	9,285494e-06	 4,27037161	 13,8413873	 3	 3	 6
ENSG00000170571	 2.042530461	EMB	embigin [Source:HGNC Symbol;Acc:HGNC:30465]	 3,356300e-03	 2,042530461	   23,320349	 4,163873e-06	 2,042807652	  1,1234174	1,602305e-02	 2,02251136	  1,1252047	 3	 3	 6
ENSG00000170577	 2.681298946	SIX2	SIX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10888]	 6,373552e-15	 2,681298946	  125,460093	 1,813766e-25	 2,681949774	  6,0436930	1,086704e-04	 2,67168563	  6,0454800	 3	 3	 6
ENSG00000170807	 2.405590504	LMOD2	leiomodin 2 [Source:HGNC Symbol;Acc:HGNC:6648]	 1,307563e-03	 2,405590504	   21,917619	 6,930833e-07	 2,406375595	  1,0557695	3,065735e-03	 2,36664527	  1,0575568	 1	 3	 4
ENSG00000171124	 0.277900399	FUT3	fucosyltransferase 3 (Lewis blood group) [Source:HGNC Symbol;Acc:HGNC:4014]	 3,061233e-13	 0,277900399	   80,420940	 3,676291e-25	 0,277795322	  3,8743536	6,220548e-05	 0,28122778	  3,8725661	 3	 3	 6
ENSG00000171236	 2.462532143	LRG1	leucine rich alpha-2-glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:29480]	 5,084801e-04	 2,462532143	   23,846960	 1,480704e-07	 2,462578473	  1,1487644	6,422890e-04	 2,42294706	  1,1505517	 0	 3	 3
ENSG00000171320	 2.011162654	ESCO2	establishment of sister chromatid cohesion N-acetyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:27230]	 1,257668e-05	 2,011162654	   49,795355	 9,935091e-10	 2,011089610	  2,3986125	3,304803e-04	 2,00207204	  2,4003997	 3	 3	 6
ENSG00000171847	 0.495938320	FAM90A1	family with sequence similarity 90 member A1 [Source:HGNC Symbol;Acc:HGNC:25526]	 5,708921e-03	 0,495938320	   19,248769	 3,252049e-05	 0,495792013	  0,9274546				 3	 1	 4
ENSG00000171864	 0.364823814	PRND	prion like protein doppel [Source:HGNC Symbol;Acc:HGNC:15748]	 1,603107e-10	 0,364823814	   88,221529	 1,951049e-20	 0,365238875	  4,2466891	9,571953e-04	 0,36769227	  4,2449016	 3	 3	 6
ENSG00000172238	 0.298436155	ATOH1	atonal bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:797]	 2,546229e-04	 0,298436155	   20,175811	 2,229058e-08	 0,298260337	  0,9720943	3,327016e-04	 0,31105491	  0,9703069	 3	 0	 3
ENSG00000172399	 2.662107980	MYOZ2	myozenin 2 [Source:HGNC Symbol;Acc:HGNC:1330]	 3,050540e-19	 2,662107980	  156,290388	 1,713596e-29	 2,661817673	  7,5262998	5,132495e-06	 2,65376564	  7,5280868	 3	 3	 6
ENSG00000172987	 2.039000988	HPSE2	heparanase 2 (inactive) [Source:HGNC Symbol;Acc:HGNC:18374]	 1,233239e-05	 2,039000988	   57,309545	 1,317703e-10	 2,037242387	  2,7555117	5,437749e-03	 2,02895566	  2,7572989	 3	 3	 6
ENSG00000173253	 2.570562003	DMRT2	doublesex and mab-3 related transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:2935]	 6,778182e-06	 2,570562003	   40,976694	 1,139453e-11	 2,571866557	  1,9749494	1,238705e-03	 2,54484744	  1,9767366	 3	 3	 6
ENSG00000173976	 0.230695738	RAX2	retina and anterior neural fold homeobox 2 [Source:HGNC Symbol;Acc:HGNC:18286]	 3,649520e-04	 0,230695738	   16,790444	 3,829628e-08	 0,231146711	  0,8083311	1,751939e-03	 0,24936232	  0,8065438	 3	 0	 3
ENSG00000174279	 0.276123028	EVX2	even-skipped homeobox 2 [Source:HGNC Symbol;Acc:HGNC:3507]	 7,064336e-05	 0,276123028	   27,807209	 1,594502e-11	 0,276013406	  1,3391927	1,588057e-02	 0,28590963	  1,3374053	 3	 0	 3
ENSG00000174348	 2.118753935	PODN	podocan [Source:HGNC Symbol;Acc:HGNC:23174]	 6,101240e-11	 2,118753935	  115,005828	 1,388663e-17	 2,118154402	  5,5360747	2,077822e-04	 2,11331391	  5,5378617	 3	 3	 6
ENSG00000174358	 0.477804289	SLC6A19	solute carrier family 6 member 19 [Source:HGNC Symbol;Acc:HGNC:27960]	 2,293172e-02	 0,477804289	   14,450628	 1,928828e-04	 0,478719774	  0,6945422	3,734767e-02	 0,48893399	  0,6927548	 3	 1	 4
ENSG00000175170	 0.469447825	FAM182B	family with sequence similarity 182 member B [Source:HGNC Symbol;Acc:HGNC:34503]	 2,087973e-03	 0,469447825	   22,221749	 3,675349e-06	 0,469268827	  1,0707802	8,209114e-04	 0,47616066	  1,0689929	 3	 1	 4
ENSG00000175592	 2.261520783	FOSL1	FOS like 1, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:13718]	 1,124087e-02	 2,261520783	   14,571302	 5,597944e-05	 2,263596392	  0,7027747	1,452789e-02	 2,21622570	  0,7045620	 0	 2	 2
ENSG00000175899	 2.577931835	A2M	alpha-2-macroglobulin [Source:HGNC Symbol;Acc:HGNC:7]	 4,193377e-45	 2,577931835	  965,745082	 1,075564e-95	 2,576901241	 46,4851459	9,038712e-05	 2,57572540	 46,4869307	 3	 3	 6
ENSG00000175985	 2.134612777	PLEKHD1	pleckstrin homology and coiled-coil domain containing D1 [Source:HGNC Symbol;Acc:HGNC:20148]	 3,179278e-03	 2,134612777	   22,074492	 3,170487e-06	 2,137092171	  1,0653104	1,361775e-02	 2,11155513	  1,0670977	 1	 3	 4
